testDate,County,confirmed_cases,values.CasesChange,tested,values.TotalTestedChange,deaths,values.DeathsChange,population,daily_confirmed_cases,daily_tested,daily_deaths
2021-07-11T00:00:00Z,Williamson,7725,12,117254,114,136,0,66.415,12,114,0
2021-07-12T00:00:00Z,Williamson,7734,9,117287,33,136,0,66.415,9,33,0
2021-07-13T00:00:00Z,Williamson,7748,14,117568,281,136,0,66.415,14,281,0
2021-07-14T00:00:00Z,Williamson,7758,10,117767,199,136,0,66.415,10,199,0
2021-07-15T00:00:00Z,Williamson,7770,12,118097,330,137,1,66.415,12,330,1
2021-07-16T00:00:00Z,Williamson,7781,11,118293,196,138,1,66.415,11,196,1
2021-07-17T00:00:00Z,Williamson,7794,13,118548,255,138,0,66.415,13,255,0
2021-07-18T00:00:00Z,Williamson,7813,19,118762,214,138,0,66.415,19,214,0
2021-07-19T00:00:00Z,Williamson,7830,17,118874,112,138,0,66.415,17,112,0
2021-07-20T00:00:00Z,Williamson,7844,14,118956,82,138,0,66.415,14,82,0
2021-07-21T00:00:00Z,Williamson,7878,34,119257,301,138,0,66.415,34,301,0
2021-07-22T00:00:00Z,Williamson,7926,48,119830,573,138,0,66.415,48,573,0
2021-07-23T00:00:00Z,Williamson,7963,37,120421,591,138,0,66.415,37,591,0
2021-07-24T00:00:00Z,Williamson,8001,38,120714,293,138,0,66.415,38,293,0
2021-07-25T00:00:00Z,Williamson,8024,23,120904,190,138,0,66.415,23,190,0
2021-07-26T00:00:00Z,Williamson,8064,40,121128,224,138,0,66.415,40,224,0
2021-07-27T00:00:00Z,Williamson,8117,53,121410,282,138,0,66.415,53,282,0
2021-07-28T00:00:00Z,Williamson,8165,48,121860,450,138,0,66.415,48,450,0
2021-07-29T00:00:00Z,Williamson,8203,38,122233,373,138,0,66.415,38,373,0
2021-07-30T00:00:00Z,Williamson,8266,63,122619,386,138,0,66.415,63,386,0
2021-07-31T00:00:00Z,Williamson,8293,27,123407,788,138,0,66.415,27,788,0
2021-08-01T00:00:00Z,Williamson,8331,38,123591,184,138,0,66.415,38,184,0
2021-08-02T00:00:00Z,Williamson,8372,41,123791,200,138,0,66.415,41,200,0
2021-08-03T00:00:00Z,Williamson,8452,80,124309,518,138,0,66.415,80,518,0
2021-08-04T00:00:00Z,Williamson,8505,53,124886,577,138,0,66.415,53,577,0
2021-08-05T00:00:00Z,Williamson,8577,72,125454,568,138,0,66.415,72,568,0
2021-08-06T00:00:00Z,Williamson,8617,40,126071,617,138,0,66.415,40,617,0
2021-08-07T00:00:00Z,Williamson,8693,76,126538,467,138,0,66.415,76,467,0
2021-08-08T00:00:00Z,Williamson,8722,29,127155,617,138,0,66.415,29,617,0
2021-08-09T00:00:00Z,Williamson,8769,47,127433,278,138,0,66.415,47,278,0
2021-08-10T00:00:00Z,Williamson,8810,41,127776,343,138,0,66.415,41,343,0
2021-08-11T00:00:00Z,Williamson,8884,74,128305,529,138,0,66.415,74,529,0
2021-08-12T00:00:00Z,Williamson,8941,57,129320,1015,139,1,66.415,57,1015,1
2021-08-13T00:00:00Z,Williamson,9012,71,129874,554,139,0,66.415,71,554,0
2021-08-14T00:00:00Z,Williamson,9098,86,130391,517,139,0,66.415,86,517,0
2021-08-15T00:00:00Z,Williamson,9127,29,130913,522,140,1,66.415,29,522,1
2021-08-16T00:00:00Z,Williamson,9150,23,131401,488,140,0,66.415,23,488,0
2021-08-17T00:00:00Z,Williamson,9246,96,132002,601,140,0,66.415,96,601,0
2021-08-18T00:00:00Z,Williamson,9311,65,132559,557,140,0,66.415,65,557,0
2021-08-19T00:00:00Z,Williamson,9371,60,133094,535,140,0,66.415,60,535,0
2021-08-20T00:00:00Z,Williamson,9461,90,134170,1076,140,0,66.415,90,1076,0
2021-08-21T00:00:00Z,Williamson,9507,46,134555,385,140,0,66.415,46,385,0
2021-08-22T00:00:00Z,Williamson,9542,35,134891,336,140,0,66.415,35,336,0
2021-08-23T00:00:00Z,Williamson,9596,54,135375,484,140,0,66.415,54,484,0
2021-08-24T00:00:00Z,Williamson,9633,37,135745,370,140,0,66.415,37,370,0
2021-08-25T00:00:00Z,Williamson,9693,60,136365,620,140,0,66.415,60,620,0
2021-08-26T00:00:00Z,Williamson,9752,59,136799,434,140,0,66.415,59,434,0
2021-08-27T00:00:00Z,Williamson,9848,96,137734,935,140,0,66.415,96,935,0
2021-08-28T00:00:00Z,Williamson,9908,60,138402,668,141,1,66.415,60,668,1
2021-08-29T00:00:00Z,Williamson,9970,62,138916,514,141,0,66.415,62,514,0
2021-08-30T00:00:00Z,Williamson,9996,26,139039,123,141,0,66.415,26,123,0
2021-08-31T00:00:00Z,Williamson,10072,76,139717,678,141,0,66.415,76,678,0
2021-09-01T00:00:00Z,Williamson,10150,78,140495,778,141,0,66.415,78,778,0
2021-09-02T00:00:00Z,Williamson,10231,81,141233,738,141,0,66.415,81,738,0
2021-09-03T00:00:00Z,Williamson,10332,101,142170,937,142,1,66.415,101,937,1
2021-09-04T00:00:00Z,Williamson,10412,80,142708,538,142,0,66.415,80,538,0
2021-09-05T00:00:00Z,Williamson,10471,59,143102,394,142,0,66.415,59,394,0
2021-09-06T00:00:00Z,Williamson,10506,35,143356,254,143,1,66.415,35,254,1
2021-09-07T00:00:00Z,Williamson,10559,53,143829,473,143,0,66.415,53,473,0
2021-09-08T00:00:00Z,Williamson,10607,48,144411,582,143,0,66.415,48,582,0
2021-09-09T00:00:00Z,Williamson,10654,47,144784,373,143,0,66.415,47,373,0
2021-09-10T00:00:00Z,Williamson,10785,131,145726,942,146,3,66.415,131,942,3
2021-09-11T00:00:00Z,Williamson,10871,86,146286,560,146,0,66.415,86,560,0
2021-09-12T00:00:00Z,Williamson,10911,40,146782,496,149,3,66.415,40,496,3
2021-09-13T00:00:00Z,Williamson,10963,52,147141,359,149,0,66.415,52,359,0
2021-09-14T00:00:00Z,Williamson,11024,61,147889,748,152,3,66.415,61,748,3
2021-09-15T00:00:00Z,Williamson,11116,92,148375,486,152,0,66.415,92,486,0
2021-09-16T00:00:00Z,Williamson,11171,55,149068,693,154,2,66.415,55,693,2
2021-09-17T00:00:00Z,Williamson,11206,35,149258,190,156,2,66.415,35,190,2
2021-09-18T00:00:00Z,Williamson,11235,29,149730,472,157,1,66.415,29,472,1
2021-09-19T00:00:00Z,Williamson,11295,60,150054,324,157,0,66.415,60,324,0
2021-09-20T00:00:00Z,Williamson,11325,30,150639,585,157,0,66.415,30,585,0
2021-09-21T00:00:00Z,Williamson,11374,49,151271,632,157,0,66.415,49,632,0
2021-09-22T00:00:00Z,Williamson,11419,45,151719,448,157,0,66.415,45,448,0
2021-09-23T00:00:00Z,Williamson,11483,64,152398,679,159,2,66.415,64,679,2
2021-09-24T00:00:00Z,Williamson,11528,45,153172,774,160,1,66.415,45,774,1
2021-09-25T00:00:00Z,Williamson,11582,54,153708,536,162,2,66.415,54,536,2
2021-09-26T00:00:00Z,Williamson,11594,12,154180,472,162,0,66.415,12,472,0
2021-09-27T00:00:00Z,Williamson,11621,27,154798,618,162,0,66.415,27,618,0
2021-09-28T00:00:00Z,Williamson,11656,35,155286,488,163,1,66.415,35,488,1
2021-09-29T00:00:00Z,Williamson,11682,26,155850,564,164,1,66.415,26,564,1
2021-09-30T00:00:00Z,Williamson,11713,31,157091,1241,164,0,66.415,31,1241,0
2021-10-01T00:00:00Z,Williamson,11742,29,157893,802,165,1,66.415,29,802,1
2021-10-02T00:00:00Z,Williamson,11764,22,158486,593,165,0,66.415,22,593,0
2021-10-03T00:00:00Z,Williamson,11784,20,158923,437,165,0,66.415,20,437,0
2021-10-04T00:00:00Z,Williamson,11810,26,159517,594,165,0,66.415,26,594,0
2021-10-05T00:00:00Z,Williamson,11833,23,160196,679,165,0,66.415,23,679,0
2021-10-06T00:00:00Z,Williamson,11863,30,160929,733,166,1,66.415,30,733,1
2021-10-07T00:00:00Z,Williamson,11884,21,161669,740,168,2,66.415,21,740,2
2021-10-08T00:00:00Z,Williamson,11908,24,162285,616,170,2,66.415,24,616,2
2021-10-09T00:00:00Z,Williamson,11913,5,162677,392,170,0,66.415,5,392,0
2021-10-10T00:00:00Z,Williamson,11925,12,163030,353,172,2,66.415,12,353,2
2021-10-11T00:00:00Z,Williamson,11931,6,163175,145,173,1,66.415,6,145,1
2021-10-12T00:00:00Z,Williamson,11949,18,163745,570,173,0,66.415,18,570,0
2021-10-13T00:00:00Z,Williamson,11962,13,164362,617,173,0,66.415,13,617,0
2021-10-14T00:00:00Z,Williamson,11989,27,165018,656,174,1,66.415,27,656,1
2021-10-15T00:00:00Z,Williamson,11998,9,165428,410,174,0,66.415,9,410,0
2021-10-16T00:00:00Z,Williamson,12017,19,165809,381,174,0,66.415,19,381,0
2021-10-17T00:00:00Z,Williamson,12022,5,166029,220,174,0,66.415,5,220,0
2021-10-18T00:00:00Z,Williamson,12027,5,166272,243,174,0,66.415,5,243,0
2021-10-19T00:00:00Z,Williamson,12041,14,166855,583,174,0,66.415,14,583,0
2021-10-20T00:00:00Z,Williamson,12054,13,167368,513,174,0,66.415,13,513,0
2021-10-21T00:00:00Z,Williamson,12069,15,167938,570,174,0,66.415,15,570,0
2021-10-22T00:00:00Z,Williamson,12091,22,168577,639,175,1,66.415,22,639,1
2021-10-23T00:00:00Z,Williamson,12104,13,169068,491,176,1,66.415,13,491,1
2021-10-24T00:00:00Z,Williamson,12109,5,169291,223,176,0,66.415,5,223,0
2021-10-25T00:00:00Z,Williamson,12112,3,169569,278,176,0,66.415,3,278,0
2021-10-26T00:00:00Z,Williamson,12126,14,169946,377,176,0,66.415,14,377,0
2021-10-27T00:00:00Z,Williamson,12153,27,170476,530,177,1,66.415,27,530,1
2021-10-28T00:00:00Z,Williamson,12168,15,171176,700,177,0,66.415,15,700,0
2021-10-29T00:00:00Z,Williamson,12178,10,171742,566,178,1,66.415,10,566,1
2021-10-30T00:00:00Z,Williamson,12192,14,172228,486,178,0,66.415,14,486,0
2021-10-31T00:00:00Z,Williamson,12201,9,172419,191,178,0,66.415,9,191,0
2021-11-01T00:00:00Z,Williamson,12207,6,172665,246,179,1,66.415,6,246,1
2021-11-02T00:00:00Z,Williamson,12210,3,173081,416,179,0,66.415,3,416,0
2021-11-03T00:00:00Z,Williamson,12219,9,173493,412,179,0,66.415,9,412,0
2021-11-04T00:00:00Z,Williamson,12244,25,174440,947,180,1,66.415,25,947,1
2021-11-05T00:00:00Z,Williamson,12256,12,174967,527,180,0,66.415,12,527,0
2021-11-06T00:00:00Z,Williamson,12265,9,175546,579,181,1,66.415,9,579,1
2021-11-07T00:00:00Z,Williamson,12267,2,175788,242,181,0,66.415,2,242,0
2021-11-08T00:00:00Z,Williamson,12274,7,176000,212,181,0,66.415,7,212,0
2021-11-09T00:00:00Z,Williamson,12286,12,176491,491,181,0,66.415,12,491,0
2021-11-10T00:00:00Z,Williamson,12303,17,177164,673,181,0,66.415,17,673,0
2021-11-11T00:00:00Z,Williamson,12320,17,177938,774,181,0,66.415,17,774,0
2021-11-12T00:00:00Z,Williamson,12328,8,178311,373,181,0,66.415,8,373,0
2020-03-17T00:00:00Z,Winnebago,1,1,0,0,0,0,281.295,NA,NA,NA
2020-03-18T00:00:00Z,Winnebago,1,0,0,0,0,0,281.295,0,0,0
2020-03-19T00:00:00Z,Winnebago,1,0,0,0,0,0,281.295,0,0,0
2020-03-20T00:00:00Z,Winnebago,2,1,0,0,0,0,281.295,1,0,0
2020-03-21T00:00:00Z,Winnebago,4,2,0,0,0,0,281.295,2,0,0
2020-03-22T00:00:00Z,Winnebago,5,1,0,0,0,0,281.295,1,0,0
2020-03-24T00:00:00Z,Winnebago,5,0,0,0,0,0,281.295,0,0,0
2020-03-25T00:00:00Z,Winnebago,7,2,0,0,0,0,281.295,2,0,0
2020-03-26T00:00:00Z,Winnebago,8,1,0,0,0,0,281.295,1,0,0
2020-03-27T00:00:00Z,Winnebago,8,0,0,0,0,0,281.295,0,0,0
2020-03-28T00:00:00Z,Winnebago,9,1,0,0,0,0,281.295,1,0,0
2020-03-29T00:00:00Z,Winnebago,12,3,0,0,0,0,281.295,3,0,0
2020-03-30T00:00:00Z,Winnebago,13,1,0,0,0,0,281.295,1,0,0
2020-03-31T00:00:00Z,Winnebago,15,2,0,0,0,0,281.295,2,0,0
2020-04-01T00:00:00Z,Winnebago,18,3,0,0,1,1,281.295,3,0,1
2020-04-02T00:00:00Z,Winnebago,24,6,0,0,1,0,281.295,6,0,0
2020-04-03T00:00:00Z,Winnebago,28,4,0,0,1,0,281.295,4,0,0
2020-04-04T00:00:00Z,Winnebago,36,8,0,0,1,0,281.295,8,0,0
2020-04-05T00:00:00Z,Winnebago,42,6,0,0,1,0,281.295,6,0,0
2020-04-06T00:00:00Z,Winnebago,49,7,0,0,1,0,281.295,7,0,0
2020-04-07T00:00:00Z,Winnebago,59,10,0,0,3,2,281.295,10,0,2
2020-04-08T00:00:00Z,Winnebago,63,4,0,0,3,0,281.295,4,0,0
2020-04-09T00:00:00Z,Winnebago,66,3,0,0,3,0,281.295,3,0,0
2020-04-10T00:00:00Z,Winnebago,77,11,0,0,3,0,281.295,11,0,0
2020-04-11T00:00:00Z,Winnebago,80,3,0,0,4,1,281.295,3,0,1
2020-04-11T00:00:00Z,Winnebago,80,0,0,0,4,0,281.295,0,0,0
2020-04-12T00:00:00Z,Winnebago,94,14,0,0,4,0,281.295,14,0,0
2020-04-13T00:00:00Z,Winnebago,99,5,0,0,4,0,281.295,5,0,0
2020-04-14T00:00:00Z,Winnebago,101,2,0,0,4,0,281.295,2,0,0
2020-04-15T00:00:00Z,Winnebago,112,11,0,0,4,0,281.295,11,0,0
2020-04-16T00:00:00Z,Winnebago,121,9,0,0,4,0,281.295,9,0,0
2020-04-17T00:00:00Z,Winnebago,145,24,0,0,4,0,281.295,24,0,0
2020-04-18T00:00:00Z,Winnebago,172,27,0,0,4,0,281.295,27,0,0
2020-04-19T00:00:00Z,Winnebago,178,6,0,0,4,0,281.295,6,0,0
2020-04-20T00:00:00Z,Winnebago,195,17,0,0,4,0,281.295,17,0,0
2020-04-21T00:00:00Z,Winnebago,207,12,0,0,5,1,281.295,12,0,1
2020-04-22T00:00:00Z,Winnebago,238,31,0,0,5,0,281.295,31,0,0
2020-04-23T00:00:00Z,Winnebago,252,14,0,0,7,2,281.295,14,0,2
2020-04-24T00:00:00Z,Winnebago,279,27,0,0,7,0,281.295,27,0,0
2020-04-25T00:00:00Z,Winnebago,302,23,0,0,8,1,281.295,23,0,1
2020-04-26T00:00:00Z,Winnebago,318,16,0,0,8,0,281.295,16,0,0
2020-04-27T00:00:00Z,Winnebago,343,25,0,0,8,0,281.295,25,0,0
2020-04-28T00:00:00Z,Winnebago,365,22,0,0,10,2,281.295,22,0,2
2020-04-29T00:00:00Z,Winnebago,392,27,0,0,10,0,281.295,27,0,0
2020-04-30T00:00:00Z,Winnebago,442,50,0,0,11,1,281.295,50,0,1
2020-05-01T00:00:00Z,Winnebago,485,43,0,0,11,0,281.295,43,0,0
2020-05-02T00:00:00Z,Winnebago,521,36,0,0,11,0,281.295,36,0,0
2020-05-03T00:00:00Z,Winnebago,579,58,0,0,16,5,281.295,58,0,5
2020-05-04T00:00:00Z,Winnebago,638,59,4377,4377,18,2,281.295,59,4377,2
2020-05-05T00:00:00Z,Winnebago,649,11,4540,163,19,1,281.295,11,163,1
2020-05-06T00:00:00Z,Winnebago,696,47,4813,273,20,1,281.295,47,273,1
2020-05-07T00:00:00Z,Winnebago,759,63,5150,337,21,1,281.295,63,337,1
2020-05-08T00:00:00Z,Winnebago,830,71,5592,442,21,0,281.295,71,442,0
2020-05-09T00:00:00Z,Winnebago,877,47,6058,466,24,3,281.295,47,466,3
2020-05-10T00:00:00Z,Winnebago,917,40,6344,286,25,1,281.295,40,286,1
2020-05-11T00:00:00Z,Winnebago,932,15,6688,344,25,0,281.295,15,344,0
2020-05-12T00:00:00Z,Winnebago,1159,227,8966,2278,28,3,281.295,227,2278,3
2020-05-13T00:00:00Z,Winnebago,1208,49,9638,672,32,4,281.295,49,672,4
2020-05-14T00:00:00Z,Winnebago,1337,129,10250,612,32,0,281.295,129,612,0
2020-05-15T00:00:00Z,Winnebago,1390,53,10857,607,33,1,281.295,53,607,1
2020-05-16T00:00:00Z,Winnebago,1436,46,11409,552,34,1,281.295,46,552,1
2020-05-17T00:00:00Z,Winnebago,1490,54,11839,430,35,1,281.295,54,430,1
2020-05-18T00:00:00Z,Winnebago,1537,47,12458,619,37,2,281.295,47,619,2
2020-05-19T00:00:00Z,Winnebago,1564,27,12713,255,39,2,281.295,27,255,2
2020-05-20T00:00:00Z,Winnebago,1615,51,13229,516,40,1,281.295,51,516,1
2020-05-21T00:00:00Z,Winnebago,1681,66,13859,630,44,4,281.295,66,630,4
2020-05-22T00:00:00Z,Winnebago,1780,99,15353,1494,46,2,281.295,99,1494,2
2020-05-23T00:00:00Z,Winnebago,1838,58,16132,779,49,3,281.295,58,779,3
2020-05-24T00:00:00Z,Winnebago,1925,87,17016,884,50,1,281.295,87,884,1
2020-05-25T00:00:00Z,Winnebago,1953,28,17422,406,51,1,281.295,28,406,1
2020-05-26T00:00:00Z,Winnebago,1993,40,17835,413,51,0,281.295,40,413,0
2020-05-27T00:00:00Z,Winnebago,2001,8,18101,266,52,1,281.295,8,266,1
2020-05-28T00:00:00Z,Winnebago,2091,90,18637,536,53,1,281.295,90,536,1
2020-05-29T00:00:00Z,Winnebago,2156,65,19001,364,54,1,281.295,65,364,1
2020-05-30T00:00:00Z,Winnebago,2209,53,19551,550,55,1,281.295,53,550,1
2020-05-31T00:00:00Z,Winnebago,2251,42,19976,425,55,0,281.295,42,425,0
2020-06-01T00:00:00Z,Winnebago,2290,39,20342,366,55,0,281.295,39,366,0
2020-06-02T00:00:00Z,Winnebago,2313,23,20807,465,56,1,281.295,23,465,1
2020-06-03T00:00:00Z,Winnebago,2354,41,21267,460,57,1,281.295,41,460,1
2020-06-04T00:00:00Z,Winnebago,2397,43,21855,588,61,4,281.295,43,588,4
2020-06-05T00:00:00Z,Winnebago,2465,68,22268,413,66,5,281.295,68,413,5
2020-06-06T00:00:00Z,Winnebago,2507,42,22714,446,69,3,281.295,42,446,3
2020-06-07T00:00:00Z,Winnebago,2545,38,23203,489,69,0,281.295,38,489,0
2020-06-08T00:00:00Z,Winnebago,2576,31,23480,277,70,1,281.295,31,277,1
2020-06-09T00:00:00Z,Winnebago,2602,26,23812,332,72,2,281.295,26,332,2
2020-06-10T00:00:00Z,Winnebago,2627,25,24133,321,74,2,281.295,25,321,2
2020-06-11T00:00:00Z,Winnebago,2652,25,24622,489,77,3,281.295,25,489,3
2020-06-12T00:00:00Z,Winnebago,2667,15,25047,425,79,2,281.295,15,425,2
2020-06-13T00:00:00Z,Winnebago,2696,29,25609,562,79,0,281.295,29,562,0
2020-06-14T00:00:00Z,Winnebago,2736,40,26074,465,79,0,281.295,40,465,0
2020-06-15T00:00:00Z,Winnebago,2744,8,26335,261,79,0,281.295,8,261,0
2020-06-16T00:00:00Z,Winnebago,2763,19,26618,283,79,0,281.295,19,283,0
2020-06-17T00:00:00Z,Winnebago,2776,13,27288,670,81,2,281.295,13,670,2
2020-06-18T00:00:00Z,Winnebago,2796,20,27664,376,81,0,281.295,20,376,0
2020-06-19T00:00:00Z,Winnebago,2810,14,28086,422,82,1,281.295,14,422,1
2020-06-20T00:00:00Z,Winnebago,2826,16,28355,269,82,0,281.295,16,269,0
2020-06-21T00:00:00Z,Winnebago,2861,35,28885,530,82,0,281.295,35,530,0
2020-06-22T00:00:00Z,Winnebago,2883,22,29156,271,82,0,281.295,22,271,0
2020-06-23T00:00:00Z,Winnebago,2893,10,29480,324,83,1,281.295,10,324,1
2020-06-24T00:00:00Z,Winnebago,2911,18,29926,446,88,5,281.295,18,446,5
2020-06-25T00:00:00Z,Winnebago,2935,24,30429,503,89,1,281.295,24,503,1
2020-06-26T00:00:00Z,Winnebago,2959,24,30871,442,90,1,281.295,24,442,1
2020-06-27T00:00:00Z,Winnebago,2992,33,31410,539,91,1,281.295,33,539,1
2020-06-28T00:00:00Z,Winnebago,3004,12,31753,343,92,1,281.295,12,343,1
2020-06-29T00:00:00Z,Winnebago,3014,10,32108,355,92,0,281.295,10,355,0
2020-06-30T00:00:00Z,Winnebago,3030,16,32718,610,93,1,281.295,16,610,1
2020-07-01T00:00:00Z,Winnebago,3046,16,33249,531,95,2,281.295,16,531,2
2020-07-02T00:00:00Z,Winnebago,3054,8,33524,275,96,1,281.295,8,275,1
2020-07-03T00:00:00Z,Winnebago,3067,13,34049,525,96,0,281.295,13,525,0
2020-07-04T00:00:00Z,Winnebago,3084,17,34659,610,96,0,281.295,17,610,0
2020-07-05T00:00:00Z,Winnebago,3091,7,35115,456,96,0,281.295,7,456,0
2020-07-06T00:00:00Z,Winnebago,3109,18,35584,469,96,0,281.295,18,469,0
2020-07-07T00:00:00Z,Winnebago,3118,9,36195,611,97,1,281.295,9,611,1
2020-07-08T00:00:00Z,Winnebago,3131,13,36603,408,101,4,281.295,13,408,4
2020-07-09T00:00:00Z,Winnebago,3143,12,37149,546,101,0,281.295,12,546,0
2020-07-10T00:00:00Z,Winnebago,3161,18,37571,422,104,3,281.295,18,422,3
2020-07-11T00:00:00Z,Winnebago,3156,-5,38082,511,105,1,281.295,-5,511,1
2020-07-12T00:00:00Z,Winnebago,3169,13,38894,812,106,1,281.295,13,812,1
2020-07-13T00:00:00Z,Winnebago,3191,22,39497,603,106,0,281.295,22,603,0
2020-07-14T00:00:00Z,Winnebago,3202,11,39947,450,106,0,281.295,11,450,0
2020-07-15T00:00:00Z,Winnebago,3215,13,40492,545,106,0,281.295,13,545,0
2020-07-16T00:00:00Z,Winnebago,3251,36,41250,758,108,2,281.295,36,758,2
2020-07-17T00:00:00Z,Winnebago,3303,52,42113,863,108,0,281.295,52,863,0
2020-07-18T00:00:00Z,Winnebago,3318,15,42605,492,108,0,281.295,15,492,0
2020-07-19T00:00:00Z,Winnebago,3342,24,43163,558,108,0,281.295,24,558,0
2020-07-20T00:00:00Z,Winnebago,3362,20,43833,670,108,0,281.295,20,670,0
2020-07-21T00:00:00Z,Winnebago,3365,3,44091,258,111,3,281.295,3,258,3
2020-07-22T00:00:00Z,Winnebago,3386,21,44783,692,113,2,281.295,21,692,2
2020-07-23T00:00:00Z,Winnebago,3418,32,45461,678,113,0,281.295,32,678,0
2020-07-24T00:00:00Z,Winnebago,3457,39,46426,965,115,2,281.295,39,965,2
2020-07-25T00:00:00Z,Winnebago,3486,29,46940,514,115,0,281.295,29,514,0
2020-07-26T00:00:00Z,Winnebago,3516,30,47705,765,115,0,281.295,30,765,0
2020-07-27T00:00:00Z,Winnebago,3539,23,48229,524,118,3,281.295,23,524,3
2020-07-28T00:00:00Z,Winnebago,3570,31,48738,509,120,2,281.295,31,509,2
2020-07-29T00:00:00Z,Winnebago,3582,12,49642,904,121,1,281.295,12,904,1
2020-07-30T00:00:00Z,Winnebago,3610,28,50387,745,122,1,281.295,28,745,1
2020-07-31T00:00:00Z,Winnebago,3641,31,51215,828,122,0,281.295,31,828,0
2020-08-01T00:00:00Z,Winnebago,3663,22,51644,429,122,0,281.295,22,429,0
2020-08-02T00:00:00Z,Winnebago,3673,10,52212,568,124,2,281.295,10,568,2
2020-08-03T00:00:00Z,Winnebago,3688,15,52604,392,125,1,281.295,15,392,1
2020-08-04T00:00:00Z,Winnebago,3704,16,53131,527,127,2,281.295,16,527,2
2020-08-05T00:00:00Z,Winnebago,3730,26,53916,785,128,1,281.295,26,785,1
2020-08-06T00:00:00Z,Winnebago,3746,16,54462,546,128,0,281.295,16,546,0
2020-08-07T00:00:00Z,Winnebago,3755,9,54953,491,129,1,281.295,9,491,1
2020-08-08T00:00:00Z,Winnebago,3772,17,55540,587,131,2,281.295,17,587,2
2020-08-09T00:00:00Z,Winnebago,3779,7,56079,539,131,0,281.295,7,539,0
2020-08-10T00:00:00Z,Winnebago,3784,5,56268,189,131,0,281.295,5,189,0
2020-08-11T00:00:00Z,Winnebago,3797,13,56609,341,131,0,281.295,13,341,0
2020-08-12T00:00:00Z,Winnebago,3806,9,57168,559,131,0,281.295,9,559,0
2020-08-13T00:00:00Z,Winnebago,3814,8,57506,338,134,3,281.295,8,338,3
2020-08-14T00:00:00Z,Winnebago,3835,21,57993,487,134,0,281.295,21,487,0
2020-08-15T00:00:00Z,Winnebago,3853,18,58358,365,134,0,281.295,18,365,0
2020-08-16T00:00:00Z,Winnebago,3861,8,58739,381,134,0,281.295,8,381,0
2020-08-17T00:00:00Z,Winnebago,3885,24,59415,676,135,1,281.295,24,676,1
2020-08-18T00:00:00Z,Winnebago,3901,16,59777,362,135,0,281.295,16,362,0
2020-08-19T00:00:00Z,Winnebago,3966,65,61099,1322,135,0,281.295,65,1322,0
2020-08-20T00:00:00Z,Winnebago,3981,15,61486,387,136,1,281.295,15,387,1
2020-08-21T00:00:00Z,Winnebago,3998,17,62036,550,136,0,281.295,17,550,0
2020-08-22T00:00:00Z,Winnebago,4018,20,62526,490,137,1,281.295,20,490,1
2020-08-23T00:00:00Z,Winnebago,4048,30,63179,653,137,0,281.295,30,653,0
2020-08-24T00:00:00Z,Winnebago,4069,21,63667,488,139,2,281.295,21,488,2
2020-08-25T00:00:00Z,Winnebago,4087,18,64237,570,144,5,281.295,18,570,5
2020-08-26T00:00:00Z,Winnebago,4116,29,64941,704,145,1,281.295,29,704,1
2020-08-27T00:00:00Z,Winnebago,4153,37,65269,328,146,1,281.295,37,328,1
2020-08-28T00:00:00Z,Winnebago,4175,22,65470,201,146,0,281.295,22,201,0
2020-08-29T00:00:00Z,Winnebago,4187,12,65868,398,146,0,281.295,12,398,0
2020-08-30T00:00:00Z,Winnebago,4218,31,66272,404,146,0,281.295,31,404,0
2020-08-31T00:00:00Z,Winnebago,4248,30,66675,403,146,0,281.295,30,403,0
2020-09-01T00:00:00Z,Winnebago,4278,30,67019,344,147,1,281.295,30,344,1
2020-09-02T00:00:00Z,Winnebago,4326,48,67347,328,147,0,281.295,48,328,0
2020-09-03T00:00:00Z,Winnebago,4342,16,67808,461,147,0,281.295,16,461,0
2020-09-04T00:00:00Z,Winnebago,4422,80,71683,3875,147,0,281.295,80,3875,0
2020-09-05T00:00:00Z,Winnebago,4469,47,72531,848,147,0,281.295,47,848,0
2020-09-06T00:00:00Z,Winnebago,4507,38,73286,755,147,0,281.295,38,755,0
2020-09-07T00:00:00Z,Winnebago,4539,32,73900,614,147,0,281.295,32,614,0
2020-09-08T00:00:00Z,Winnebago,4572,33,74359,459,147,0,281.295,33,459,0
2020-09-09T00:00:00Z,Winnebago,4609,37,74965,606,147,0,281.295,37,606,0
2020-09-10T00:00:00Z,Winnebago,4661,52,75564,599,148,1,281.295,52,599,1
2020-09-11T00:00:00Z,Winnebago,4731,70,76350,786,148,0,281.295,70,786,0
2020-09-12T00:00:00Z,Winnebago,4757,26,76813,463,148,0,281.295,26,463,0
2020-09-13T00:00:00Z,Winnebago,4790,33,77460,647,148,0,281.295,33,647,0
2020-09-14T00:00:00Z,Winnebago,4843,53,78316,856,148,0,281.295,53,856,0
2020-09-15T00:00:00Z,Winnebago,4883,40,78940,624,148,0,281.295,40,624,0
2020-09-16T00:00:00Z,Winnebago,4967,84,80049,1109,148,0,281.295,84,1109,0
2020-09-17T00:00:00Z,Winnebago,5044,77,81039,990,149,1,281.295,77,990,1
2020-09-18T00:00:00Z,Winnebago,5098,54,81867,828,149,0,281.295,54,828,0
2020-09-19T00:00:00Z,Winnebago,5218,120,83353,1486,149,0,281.295,120,1486,0
2020-09-20T00:00:00Z,Winnebago,5274,56,84145,792,149,0,281.295,56,792,0
